record_id,polymer_name,repeat_unit_smiles,polymer_class,tg_value,tg_unit,tg_std,measurement_method,source_id,source_type,doi,extraction_method,notes,zenodo_row_index,review_status
rec_zen_00000,,[*]#C[SiH2]C#Cc1cccc(C#[*])c1,Polysiloxanes,345.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=345.15; n_points=1; reliability=black,0,imported_from_zenodo
rec_zen_00091,,[*]=Cc1ccc(OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccc(C(=[*])C)cc2)cc1,Polyoxides,306.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=306.15; n_points=1; reliability=black,91,imported_from_zenodo
rec_zen_00092,,[*]=Cc1ccc(OCC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc2ccc(C(=[*])C)cc2)cc1,Polyoxides,303.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=303.15; n_points=1; reliability=black,92,imported_from_zenodo
rec_zen_00093,,[*]=Cc1ccc(OCCCCCCCCCCOc2ccc(/C=C3\CCCC(=[*])C3=O)cc2)cc1,Polyoxides,358.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=358.15; n_points=1; reliability=black,93,imported_from_zenodo
rec_zen_00094,,[*]=Cc1ccc(OCCCCCCCCOc2ccc(/C=C3\CCCC(=[*])C3=O)cc2)cc1,Polyoxides,363.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=363.15; n_points=1; reliability=black,94,imported_from_zenodo
rec_zen_00095,,[*]=Cc1ccc(OCCCCCCOc2ccc(/C=C3\CCCC(=[*])C3=O)cc2)cc1,Polyoxides,389.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=389.15; n_points=1; reliability=black,95,imported_from_zenodo
rec_zen_00096,,[*]=Cc1ccc(OCCOCCOCCOCCOCCOc2ccc(C(=[*])C)cc2)cc1,Polyoxides,290.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=290.15; n_points=1; reliability=black,96,imported_from_zenodo
rec_zen_00097,,[*]=Cc1ccc(OCCOCCOCCOCCOc2ccc(C(=[*])C)cc2)cc1,Polyoxides,280.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=280.65; n_points=1; reliability=black,97,imported_from_zenodo
rec_zen_00098,,[*]=Cc1ccc(OCCOCCOCCOc2ccc(C(=[*])C)cc2)cc1,Polyoxides,289.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=289.15; n_points=1; reliability=black,98,imported_from_zenodo
rec_zen_00099,,[*]=Cc1ccc(OCCOCCOc2ccc(C(=[*])C)cc2)cc1,Polyoxides,312.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=312.15; n_points=1; reliability=black,99,imported_from_zenodo
rec_zen_00100,,[*]=Cc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(C=[*])cc5)cc4)o3)cc2)cc1,Polyoxides,488.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=488.15; n_points=1; reliability=black,100,imported_from_zenodo
rec_zen_00101,,[*]=Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(/C=C5\CCC(=[*])C5=O)cc4)cc3)cc2)cc1,Polyoxides,508.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=508.15; n_points=1; reliability=black,101,imported_from_zenodo
rec_zen_00102,,[*]=Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(/C=C5\CCCC(=[*])C5=O)cc4)cc3)cc2)cc1,Polyoxides,463.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=463.15; n_points=1; reliability=black,102,imported_from_zenodo
rec_zen_00103,,[*]=Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(/C=C5\CCCCC(=[*])C5=O)cc4)cc3)cc2)cc1,Polyoxides,459.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=459.15; n_points=1; reliability=black,103,imported_from_zenodo
rec_zen_00104,,[*]=Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccc(/C=C%10\CCC(=[*])C%10=O)cc9)cc8)cc7)cc6)CCCC5)cc4)cc3)cc2)cc1,Polyoxides,513.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=513.15; n_points=1; reliability=black,104,imported_from_zenodo
rec_zen_00105,,[*]=Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccc(/C=C%10\CCCC(=[*])C%10=O)cc9)cc8)cc7)cc6)CCCCC5)cc4)cc3)cc2)cc1,Polyoxides,463.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=463.15; n_points=1; reliability=black,105,imported_from_zenodo
rec_zen_00106,,[*]=Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccc(/C=C%10\CCCCC(=[*])C%10=O)cc9)cc8)cc7)cc6)CCCCCC5)cc4)cc3)cc2)cc1,Polyoxides,469.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=469.15; n_points=1; reliability=black,106,imported_from_zenodo
rec_zen_00107,,[*]=Cc1ccc2c(c1)c1cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=[*])C#N)ccc1n2CCCCCCCCCCCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,Polyesters,360.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=360.15; n_points=1; reliability=black,107,imported_from_zenodo
rec_zen_00108,,[*]=Cc1ccc2c(c1)c1cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=[*])C#N)ccc1n2CCCCCCCCCCCn1c2ccccc2c2ccccc21,Polyesters,336.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=336.15; n_points=1; reliability=black,108,imported_from_zenodo
rec_zen_00109,,[*]=Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=[*])C#N)ccc21,Polyesters,367.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=367.65; n_points=1; reliability=black,109,imported_from_zenodo
rec_zen_00110,,[*]=Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=[*])C#N)ccc21,Polyesters,369.55,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=369.55; n_points=1; reliability=black,110,imported_from_zenodo
rec_zen_00111,,[*]=Cc1ccc2c(c1)c1ccccc1n2CCCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=[*])C#N)ccc21,Polyesters,369.85,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=369.85; n_points=1; reliability=black,111,imported_from_zenodo
rec_zen_00112,,[*]=Cc1ccc2c(c1)c1ccccc1n2CCCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=[*])C#N)ccc21,Polyesters,380.95,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=380.95; n_points=1; reliability=black,112,imported_from_zenodo
rec_zen_00113,,[*]=Cc1ccc2c(c1)c1ccccc1n2CCCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=[*])C#N)ccc21,Polyesters,390.85,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=390.85; n_points=1; reliability=black,113,imported_from_zenodo
rec_zen_00114,,[*]=Cc1ccc2c(c1)c1ccccc1n2CCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCCCn3c4ccccc4c4cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)C(=[*])C#N)ccc43)cc2)cc1,Polyesters,395.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=395.15; n_points=1; reliability=black,114,imported_from_zenodo
rec_zen_00115,,[*]=NCCCCCCCCCCNC(=[*])C,Polyimines,353.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=353.15; n_points=1; reliability=black,115,imported_from_zenodo
rec_zen_00116,,[*]=NCCCCCCCCCCNC(=[*])c1ccccc1,Polyimines,283.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=283.15; n_points=1; reliability=black,116,imported_from_zenodo
rec_zen_00117,,[*]=NP(=NP(=NC(=[*])Oc1ccc(Br)cc1)(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1)(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1,Polyphosphazenes,318.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=318.15; n_points=1; reliability=black,117,imported_from_zenodo
rec_zen_00118,,[*]=NP(=NP(=NC(=[*])Oc1ccc(C(=O)OC)cc1)(Oc1ccc(C(=O)OC)cc1)Oc1ccc(C(=O)OC)cc1)(Oc1ccc(C(=O)OC)cc1)Oc1ccc(C(=O)OC)cc1,Polyphosphazenes,325.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=325.15; n_points=1; reliability=black,118,imported_from_zenodo
rec_zen_00119,,[*]=NP(=NP(=NC(=[*])Oc1ccc(C(C)(C)C)cc1)(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1)(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1,Polyphosphazenes,347.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=347.15; n_points=1; reliability=black,119,imported_from_zenodo
rec_zen_00120,,[*]=NP(=NP(=NC(=[*])Oc1ccc(C(C)(C)c2ccccc2)cc1)(Oc1ccc(C(C)(C)c2ccccc2)cc1)Oc1ccc(C(C)(C)c2ccccc2)cc1)(Oc1ccc(C(C)(C)c2ccccc2)cc1)Oc1ccc(C(C)(C)c2ccccc2)cc1,Polyphosphazenes,328.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=328.15; n_points=1; reliability=black,120,imported_from_zenodo
rec_zen_00121,,[*]=NP(=NP(=NC(=[*])Oc1ccc(C(F)(F)F)cc1)(Oc1ccc(C(F)(F)F)cc1)Oc1ccc(C(F)(F)F)cc1)(Oc1ccc(C(F)(F)F)cc1)Oc1ccc(C(F)(F)F)cc1,Polyphosphazenes,304.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=304.15; n_points=1; reliability=black,121,imported_from_zenodo
rec_zen_00122,,[*]=NP(=NP(=NC(=[*])Oc1ccc(OC)cc1)(Oc1ccc(OC)cc1)Oc1ccc(OC)cc1)(Oc1ccc(OC)cc1)Oc1ccc(OC)cc1,Polyphosphazenes,310.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=310.15; n_points=1; reliability=black,122,imported_from_zenodo
rec_zen_00123,,[*]=NP(=NP(=NC(=[*])Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,Polyphosphazenes,291.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=291.15; n_points=1; reliability=black,123,imported_from_zenodo
rec_zen_00124,,[*]=NP(=NP(=NC(=[*])Oc1ccccc1C(F)(F)F)(Oc1ccccc1C(F)(F)F)Oc1ccccc1C(F)(F)F)(Oc1ccccc1C(F)(F)F)Oc1ccccc1C(F)(F)F,Polyphosphazenes,253.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=253.15; n_points=1; reliability=black,124,imported_from_zenodo
rec_zen_00125,,[*]=NP(=NP(=NS(=[*])(=O)Nc1ccccc1)(Nc1ccccc1)Nc1ccccc1)(Nc1ccccc1)Nc1ccccc1,Polyphosphazenes,355.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=355.15; n_points=1; reliability=black,125,imported_from_zenodo
rec_zen_00126,,[*]=NP(=NP(=NS(=[*])Oc1ccc(-c2ccccc2)cc1)(Oc1ccc(-c2ccccc2)cc1)Oc1ccc(-c2ccccc2)cc1)(Oc1ccc(-c2ccccc2)cc1)Oc1ccc(-c2ccccc2)cc1,Polysulfides,342.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=342.15; n_points=1; reliability=black,126,imported_from_zenodo
rec_zen_00127,,[*]=NP(=NP(=NS(=[*])Oc1ccc(C(C)(C)C)cc1)(Oc1ccc(-c2ccccc2)cc1)Oc1ccc(-c2ccccc2)cc1)(Oc1ccc(-c2ccccc2)cc1)Oc1ccc(-c2ccccc2)cc1,Polysulfides,327.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=327.15; n_points=1; reliability=black,127,imported_from_zenodo
rec_zen_00128,,[*]=NP(=NS(=O)(=NP(=[*])(NC)NC)NC)(NC)NC,Polyphosphazenes,295.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=295.15; n_points=1; reliability=black,128,imported_from_zenodo
rec_zen_00129,,[*]=NP(=NS(=O)(=NP(=[*])(NCC)NCC)NCC)(NCC)NCC,Polyphosphazenes,277.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=277.15; n_points=1; reliability=black,129,imported_from_zenodo
rec_zen_00130,,[*]=NP(=NS(=O)(=NP(=[*])(NCC=C)NCC=C)NCC=C)(NCC=C)NCC=C,Polyphosphazenes,255.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=255.15; n_points=1; reliability=black,130,imported_from_zenodo
rec_zen_00131,,[*]=NP(=NS(=O)(=NP(=[*])(NCCC)NCCC)NCCC)(NCCC)NCCC,Polyphosphazenes,279.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=279.15; n_points=1; reliability=black,131,imported_from_zenodo
rec_zen_00132,,[*]=NP(=NS(=O)(=NP(=[*])(NCCCC)NCCCC)NCCCC)(NCCCC)NCCCC,Polyphosphazenes,257.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=257.15; n_points=1; reliability=black,132,imported_from_zenodo
rec_zen_00133,,[*]=NP(=NS(=O)(=NP(=[*])(NCCCCCC)NCCCCCC)NCCCCCC)(NCCCCCC)NCCCCCC,Polyphosphazenes,255.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=255.15; n_points=1; reliability=black,133,imported_from_zenodo
rec_zen_00134,,[*]=NP(Cl)(Cl)=NP(Cl)(Cl)=NC(=[*])Cl,Polyphosphazenes,252.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=252.15; n_points=1; reliability=black,134,imported_from_zenodo
rec_zen_00135,,[*]=NP(Cl)(Cl)=NP(Cl)(Cl)=NS(=[*])(=O)F,Polyphosphazenes,217.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=217.15; n_points=1; reliability=black,135,imported_from_zenodo
rec_zen_00136,,[*]=NP(Cl)(Cl)=NP(Cl)(Cl)=NS(=[*])Cl,Polysulfides,233.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=233.15; n_points=1; reliability=black,136,imported_from_zenodo
rec_zen_00137,,[*]=NS(=NP(=NP(=[*])(Cl)Oc1cccc(-c2ccccc2)c1)(Oc1cccc(-c2ccccc2)c1)Oc1cccc(-c2ccccc2)c1)Oc1cccc(-c2ccccc2)c1,Polysulfides,305.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=305.15; n_points=1; reliability=black,137,imported_from_zenodo
rec_zen_00138,,[*]=NS(=NP(Cl)(=NP(=[*])(Cl)Oc1ccccc1-c1ccccc1)Oc1ccccc1-c1ccccc1)Oc1ccccc1-c1ccccc1,Polysulfides,352.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=352.15; n_points=1; reliability=black,138,imported_from_zenodo
rec_zen_00139,,[*]=Nc1ccc(/N=C(\C)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(=[*])C)cc5)cc4)cc3)cc2)cc1,Polyoxides,434.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=434.15; n_points=1; reliability=black,139,imported_from_zenodo
rec_zen_00140,,[*]=Nc1ccc(/N=C(\C)c2ccc(Oc3ccc(C(c4ccccc4)(c4ccccc4)c4ccc(Oc5ccc(C(=[*])C)cc5)cc4)cc3)cc2)cc1,Polyoxides,451.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=451.15; n_points=1; reliability=black,140,imported_from_zenodo
rec_zen_00141,,[*]=Nc1ccc(/N=C(\c2ccccc2)c2ccc(C(=[*])c3ccccc3)cc2)cc1,Polyimines,452.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=452.15; n_points=1; reliability=black,141,imported_from_zenodo
rec_zen_00142,,[*]=Nc1ccc(/N=C(\c2ccccc2)c2ccc(Oc3ccc(-c4ccc(Oc5ccc(C(=[*])c6ccccc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,468.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=468.15; n_points=1; reliability=black,142,imported_from_zenodo
rec_zen_00143,,[*]=Nc1ccc(/N=C(\c2ccccc2)c2ccc(Oc3ccc(C(c4ccccc4)(c4ccccc4)c4ccc(Oc5ccc(C(=[*])c6ccccc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,471.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=471.15; n_points=1; reliability=black,143,imported_from_zenodo
rec_zen_00144,,[*]=Nc1ccc(/N=C(\c2ccccc2)c2ccc(Oc3ccc(Oc4ccc(C(=[*])c5ccccc5)cc4)cc3)cc2)cc1,Polyoxides,449.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=449.15; n_points=1; reliability=black,144,imported_from_zenodo
rec_zen_00145,,[*]=Nc1ccc(/N=C(\c2ccccc2)c2ccc(Oc3ccc4ccc(Oc5ccc(C(=[*])c6ccccc6)cc5)cc4c3)cc2)cc1,Polyoxides,444.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=444.15; n_points=1; reliability=black,145,imported_from_zenodo
rec_zen_00146,,[*]=Nc1ccc(Cc2ccc(NC(=[*])C)cc2)cc1,Polyimines,415.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=415.15; n_points=1; reliability=black,146,imported_from_zenodo
rec_zen_00147,,[*]=Nc1ccc(Cc2ccc(NC(=[*])CC)cc2)cc1,Polyimines,403.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=403.15; n_points=1; reliability=black,147,imported_from_zenodo
rec_zen_00148,,[*]=Nc1ccc(Cc2ccc(NC(=[*])CCC)cc2)cc1,Polyimines,383.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=383.15; n_points=1; reliability=black,148,imported_from_zenodo
rec_zen_00149,,[*]=Nc1ccc(Cc2ccc(NC(=[*])CCCC)cc2)cc1,Polyimines,379.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=379.15; n_points=1; reliability=black,149,imported_from_zenodo
rec_zen_00150,,[*]=Nc1ccc(Cc2ccc(NC(=[*])c3ccccc3)cc2)cc1,Polyimines,431.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=431.15; n_points=1; reliability=black,150,imported_from_zenodo
rec_zen_00151,,[*]=Nc1ccc(N=C(C=CC(=[*])c2ccccc2)c2ccccc2)cc1,Polyimines,430.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=430.15; n_points=1; reliability=black,151,imported_from_zenodo
rec_zen_00152,,[*]=Nc1ccc(Oc2ccc(/N=C(\C)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc(C(=[*])C)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,414.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=414.15; n_points=1; reliability=black,152,imported_from_zenodo
rec_zen_00153,,[*]=Nc1ccc(Oc2ccc(/N=C(\C)c3ccc(Oc4ccc(C(c5ccccc5)(c5ccccc5)c5ccc(Oc6ccc(C(=[*])C)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,423.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=423.15; n_points=1; reliability=black,153,imported_from_zenodo
rec_zen_00154,,[*]=Nc1ccc(Oc2ccc(/N=C(\c3ccccc3)c3ccc(Oc4ccc(C(c5ccccc5)(c5ccccc5)c5ccc(Oc6ccc(C(=[*])c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,450.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=450.15; n_points=1; reliability=black,154,imported_from_zenodo
rec_zen_00155,,[*]=Nc1ccc(Oc2ccc(/N=C(\c3ccccc3)c3ccc(Oc4ccc5ccc(Oc6ccc(C(=[*])c7ccccc7)cc6)cc5c4)cc3)cc2)cc1,Polyoxides,438.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=438.15; n_points=1; reliability=black,155,imported_from_zenodo
rec_zen_00156,,[*]=Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(/N=C5/OC(=O)c6ccc(C(=O)c7ccc8c(c7)C(=[*])OC8=O)cc65)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,521.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=521.15; n_points=1; reliability=black,156,imported_from_zenodo
rec_zen_00157,,[*]=Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N=C5OC(=O)c6cc7c(cc65)C(=[*])OC7=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,560.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=560.15; n_points=1; reliability=black,157,imported_from_zenodo
rec_zen_00158,,[*]=Nc1ccc(Oc2ccc(N=C(c3ccccc3)c3ccc(Oc4ccc(-c5ccc(Oc6ccc(C(=[*])c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,447.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=447.15; n_points=1; reliability=black,158,imported_from_zenodo
rec_zen_00159,,[*]=Nc1ccc(Oc2ccc(N=C(c3ccccc3)c3ccc(Oc4ccc(Oc5ccc(C(=[*])c6ccccc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,435.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=435.15; n_points=1; reliability=black,159,imported_from_zenodo
rec_zen_00160,,[*]=Nc1ccc(Oc2cccc(N=C3OC(=O)c4ccc(C(=O)c5ccc6c(c5)C(=[*])OC6=O)cc43)c2)cc1,Polyoxides,526.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=526.15; n_points=1; reliability=black,160,imported_from_zenodo
rec_zen_00161,,[*]=Nc1cccc(/N=C(/C=C/C(=[*])c2ccccc2)c2ccccc2)c1,Polyimines,451.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=451.15; n_points=1; reliability=black,161,imported_from_zenodo
rec_zen_00162,,[*]=Nc1cccc(/N=C(\c2ccccc2)c2ccc(C(=[*])c3ccccc3)cc2)c1,Polyimines,452.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=452.15; n_points=1; reliability=black,162,imported_from_zenodo
