record_id,polymer_name,repeat_unit_smiles,polymer_class,tg_value,tg_unit,tg_std,measurement_method,source_id,source_type,doi,extraction_method,notes
rec_zen_00017,,[*]/C(C)=C(/[*])[Ge](C)(C)C,other,523.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=523.15; n_points=1; reliability=black
rec_zen_00547,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,polyimide,649.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=649.15; n_points=1; reliability=black
rec_zen_00554,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccc([*])cc9)cc8)cc7)cc6)cc5C4=O)cc3)cc1)C2=O,polyimide,518.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=518.15; n_points=1; reliability=black
rec_zen_00561,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)c(S(=O)(=O)O[Na])c1)C2=O,polyimide,487.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=487.15; n_points=1; reliability=black
rec_zen_00573,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)N6C(=S)N([*])C(C)=C(C(=O)OCC)C6c6ccccc6)cc5C4=O)cc3)cc1)C2=O,polyimide,428.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=428.15; n_points=1; reliability=black
rec_zen_00576,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(Oc7ccc(Oc8ccc([*])cc8)cc7)cc6)cc5C4=O)cc3)cc1)C2=O,polyimide,493.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=493.15; n_points=1; reliability=black
rec_zen_00585,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)cc1)C2=O,polyimide,553.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=553.65; n_points=1; reliability=black
rec_zen_00586,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccccc3N3C(=O)c4ccc([*])cc4C3=O)cc1)C2=O,polyimide,555.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=555.65; n_points=1; reliability=black
rec_zen_00592,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C(=O)c1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,polyimide,604.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=604.15; n_points=1; reliability=black
rec_zen_00601,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(Cc4ccc(Cc5cccc(N6C(=O)c7ccc([*])cc7C6=O)c5)cc4)cc3)c1)C2=O,polyimide,508.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=508.65; n_points=1; reliability=black
rec_zen_00611,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(OP(=O)(Oc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c3ccccc3)c1)C2=O,polyimide,449.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=449.65; n_points=1; reliability=black
rec_zen_00624,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccccc1Cc1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,polyimide,531.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=531.15; n_points=1; reliability=black
rec_zen_00625,,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccccc1Cc1ccccc1N1C(=O)c3ccc([*])cc3C1=O)C2=O,polyimide,558.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=558.15; n_points=1; reliability=black
rec_zen_00642,,[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc6cc([*])ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,polyether,544.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=544.15; n_points=1; reliability=black
rec_zen_00676,,[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(c8ccc(Oc%10ccc([*])cc%10)cc8)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)c1,polyimide,465.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=465.15; n_points=1; reliability=black
rec_zen_00683,,[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc([*])cc5)cc4)cc3)cc2)c1,polyether,451.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=451.15; n_points=1; reliability=black
rec_zen_00696,,[*]C(=O)c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc([*])cc6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,polyimide,515.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=515.15; n_points=1; reliability=black
rec_zen_00706,,[*]C(=O)c1cccc2cccc(C(=O)c3ccc(Oc4ccc(-c5ccc(Oc6ccc([*])cc6)cc5)cc4)cc3)c12,polyether,499.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=499.65; n_points=1; reliability=black
rec_zen_00711,,[*]C(=O)c1ccccc1-c1ccccc1C(=O)c1ccc(Oc2ccc(C(c3ccc(Oc4ccc([*])cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,polyether,451.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=451.65; n_points=1; reliability=black
rec_zen_00712,,[*]C(=O)c1ccccc1-c1ccccc1C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc([*])cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,polyether,502.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=502.15; n_points=1; reliability=black
rec_zen_00733,,[*]C(F)(F)C([*])(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,fluoropolymer,263.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=263.15; n_points=1; reliability=black
rec_zen_00736,,[*]C(F)(F)C([*])(F)OC(F)C(F)F,fluoropolymer,308.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=308.15; n_points=1; reliability=black
rec_zen_00737,,[*]C(F)(F)C([*])(F)c1c(F)c(F)c(F)c(F)c1F,polystyrene,467.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=467.15; n_points=1; reliability=black
rec_zen_00742,,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C(F)(F)C1(F)F,fluoropolymer,374.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=374.15; n_points=1; reliability=black
rec_zen_00743,,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C1(F)F,fluoropolymer,395.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=395.15; n_points=1; reliability=black
rec_zen_00748,,[*]C(F)C([*])(F)OC(F)(F)F,fluoropolymer,263.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=263.15; n_points=1; reliability=black
rec_zen_00752,,[*]C([*])C(=O)OC,poly(meth)acrylate,358.9,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=358.9; n_points=1; reliability=black
rec_zen_00756,,[*]C([*])C(=O)OCCC,poly(meth)acrylate,258.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=258.15; n_points=1; reliability=black
rec_zen_00763,,[*]C([2H])([2H])C([*])([2H])Cl,fluoropolymer,358.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=358.15; n_points=1; reliability=black
rec_zen_00764,,[*]C([2H])([2H])C([*])([2H])c1c([2H])c([2H])c([2H])c([2H])c1[2H],polystyrene,370.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=370.15; n_points=1; reliability=black
rec_zen_00773,,[*]C1=C(c2ccccc2)C(=O)N(c2ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)C(c7ccccc7)=C(c7ccc([*])cc7)C6=O)cc5)cc4)cc3)cc2)C1=O,polyimide,555.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=555.15; n_points=1; reliability=black
rec_zen_00786,,[*]C1C(=O)N(c2c(CC)cccc2CC)C(=O)C1[*],polyimide,561.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=561.15; n_points=1; reliability=black
rec_zen_00789,,[*]C1C(=O)N(c2cc(Br)c(O[Si](CC)(CC)CC)c(Br)c2)C(=O)C1[*],polyimide,433.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=433.15; n_points=1; reliability=black
rec_zen_00800,,[*]C1C(=O)OC(=O)C1C1C2CC(C(=O)OC3CCCCC3)C(C2)C1[*],other,468.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=468.15; n_points=1; reliability=black
rec_zen_00811,,[*]C1C([*])C2CC1C1C=CCC12,other,418.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=418.15; n_points=1; reliability=black
rec_zen_00828,,[*]C1CC(C)(C)CC(C)(CN2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)C1,polyimide,551.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=551.15; n_points=1; reliability=black
rec_zen_00842,,[*]C1CCCC(S([*])(=O)=O)C1,other,381.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=381.15; n_points=1; reliability=black
rec_zen_00856,,[*]C=C(C#N)c1cc(OCCCCCCCCCC)c(C(C#N)=Cc2cc(OCCCCCCCCCC)c([*])cc2OC)cc1OC,other,471.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=471.15; n_points=1; reliability=black
rec_zen_00858,,[*]C=C(C#N)c1cc(OCCCCCCCCCCCCCCCC)c(C(C#N)=Cc2cc(OCCCCCCCCCCCCCCCC)c([*])cc2OC)cc1OC,other,463.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=463.15; n_points=1; reliability=black
rec_zen_00865,,[*]C=C(c1ccc(F)cc1)c1ccc(Oc2ccc(C(=Cc3cc(OC)c([*])cc3OC)c3ccc(F)cc3)cc2)cc1,polyether,460.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=460.15; n_points=1; reliability=black
rec_zen_00866,,[*]C=C(c1ccc(F)cc1)c1ccc2cc(C(=Cc3cc(OC)c([*])cc3OC)c3ccc(F)cc3)ccc2c1,other,481.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=481.15; n_points=1; reliability=black
rec_zen_00877,,[*]C=C1CCC/C(=C\c2cc(OC)c(OCCCCCCCCCCOc3c(OC)cc([*])cc3OC)c(OC)c2)C1=O,polyether,322.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=322.15; n_points=1; reliability=black
rec_zen_00927,,[*]C=CC1CC([*])C2C(=O)N(CCCC)C(=O)C12,polyimide,404.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=404.15; n_points=1; reliability=black
rec_zen_00932,,[*]C=CC1CC([*])C2C(=O)N(CCCCCCCCC)C(=O)C12,polyimide,325.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=325.15; n_points=1; reliability=black
rec_zen_00957,,[*]C=CC1CC([*])CC1[Si](C)(C)C[Si](C)(C)C,other,297.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=297.15; n_points=1; reliability=black
rec_zen_00960,,[*]C=CCC([*])OC,other,262.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=262.65; n_points=1; reliability=black
rec_zen_00965,,[*]C=C[Ge]([*])(c1ccccc1)c1ccccc1,other,237.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=237.15; n_points=1; reliability=black
rec_zen_00970,,[*]C=Cc1cc(OC)c(OCCCCCCCCOc2c(OC)cc(/C=C/c3cc(CCCCCC)c([*])cc3CCCCCC)cc2OC)c(OC)c1,polyether,294.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=294.15; n_points=1; reliability=black
rec_zen_00982,,[*]C=Cc1cc(OCCCCCCCCCCCC)c([*])cc1OC,other,309.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=309.15; n_points=1; reliability=black
rec_zen_00994,,[*]C=Cc1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si]([*])(C)CCC(F)(F)F)cc2)cc1,polysiloxane,328.85,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=328.85; n_points=1; reliability=black
rec_zen_00996,,[*]C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCCCCCCCOc3c(OC)cc([*])cc3OC)c(OC)c2)cc1,polyether,334.25,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=334.25; n_points=1; reliability=black
rec_zen_00997,,[*]C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCCCCCOc3c(OC)cc([*])cc3OC)c(OC)c2)cc1,polyether,341.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=341.65; n_points=1; reliability=black
rec_zen_01002,,[*]C=Cc1ccc(/C=C/c2ccc3c(c2)C(CCCCCCOc2ccc4ccc(=O)oc4c2)(CCCCCCOc2ccc4ccc(=O)oc4c2)c2cc([*])ccc2-3)cc1,other,377.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=377.15; n_points=1; reliability=black
rec_zen_01005,,[*]C=Cc1ccc(C=CC(=O)Nc2ccc(Oc3ccc(NC([*])=O)cc3)cc2)cc1,polyether,478.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=478.15; n_points=1; reliability=black
rec_zen_01009,,[*]C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCCCCCC)c([*])cc2OCCCCCCCCCCCCCCCC)cc1,other,306.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=306.15; n_points=1; reliability=black
rec_zen_01022,,[*]C=Cc1ccc([*])cc1-c1c(OCC(CC)CCCC)ccc2ccccc12,other,391.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=391.15; n_points=1; reliability=black
rec_zen_01024,,[*]C=Cc1ccc([*])cc1-c1ccc(OCC(CC)CCCC)c2ccccc12,other,408.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=408.15; n_points=1; reliability=black
rec_zen_01025,,[*]C=Cc1ccc([*])cc1OCc1cc(OCCC(C)CCCC(C)C)cc(OCC(CC)CCCC)c1,other,500.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=500.15; n_points=1; reliability=black
rec_zen_01034,,[*]C=Cc1cccc(/C=C/[Si](C)(C)c2cccc([Si]([*])(C)C)c2)c1,polysiloxane,301.85,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=301.85; n_points=1; reliability=black
rec_zen_01038,,[*]C=Cc1nc(/C=C/c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc([*])ccc2-3)c(C#N)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1C#N,other,451.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=451.15; n_points=1; reliability=black
rec_zen_01041,,[*]C=NNC(=O)CSc1nnc(SCC(=O)N/N=C/c2ccc(OCCCCCCCCCCOc3ccc([*])cc3OC)c(OC)c2)s1,polyether,429.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=429.15; n_points=1; reliability=black
rec_zen_01042,,[*]C=Nc1cc(C)c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C)c(/N=C/c3ccc(OCc4ccc(COc5ccc([*])cc5OC)cc4)c(OC)c3)cc2C)C6=O)cc1C,polyimide,418.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=418.15; n_points=1; reliability=black
rec_zen_01046,,[*]C=Nc1ccc(N=Cc2cc(OCCCCCCCC)c([*])cc2OCCCCCCCC)cc1,other,305.85,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=305.85; n_points=1; reliability=black
rec_zen_01047,,[*]CC(=O)C([*])C,other,296.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=296.15; n_points=1; reliability=black
rec_zen_01055,,[*]CC(=O)NCCCCCCNC(=O)CCc1ccc(C([*])C)cc1,polyamide,350.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=350.15; n_points=1; reliability=black
rec_zen_01056,,[*]CC(=O)NCCCCCCNC([*])=O,polyamide,323.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=323.15; n_points=1; reliability=black
rec_zen_01057,,[*]CC(=O)NCCCCCNC([*])=O,polyamide,338.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=338.15; n_points=1; reliability=black
rec_zen_01061,,[*]CC(=O)Nc1ccc(NC(=O)Cc2cc(C)c([*])cc2C)cc1,polyamide,448.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=448.15; n_points=1; reliability=black
rec_zen_01074,,[*]CC(=O)OCCCS(=O)(=O)c1ccc(/N=N/c2ccc(N([*])CCCC)cc2)cc1,polyester,365.55,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=365.55; n_points=1; reliability=black
rec_zen_01075,,[*]CC(=O)OCCOC([*])C,polyether,236.05,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=236.05; n_points=1; reliability=black
rec_zen_01078,,[*]CC(C#N)(C#N)CC([*])c1ccc(OC(C)=O)cc1,polystyrene,453.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=453.15; n_points=1; reliability=black
rec_zen_01084,,[*]CC(C)(C)C1C(=O)N(C(C)C)C(=O)C1[*],polyimide,418.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=418.15; n_points=1; reliability=black
rec_zen_01087,,[*]CC(C)(C)C1C(=O)N(c2c(C)cccc2C)C(=O)C1[*],polyimide,510.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=510.15; n_points=1; reliability=black
rec_zen_01097,,[*]CC(CC(C)C)S([*])(=O)=O,other,296.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=296.15; n_points=1; reliability=black
rec_zen_01103,,[*]CC(CC)C(=O)NCCCCCCNC(=O)C([*])CC,polyamide,367.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=367.15; n_points=1; reliability=black
rec_zen_01128,,[*]CC(COc1ccccc1)O[*],polyether,315.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=315.15; n_points=1; reliability=black
rec_zen_01142,,[*]CC(C[Si]([*])(C)C)c1cccc2ccccc12,polysiloxane,312.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=312.15; n_points=1; reliability=black
rec_zen_01144,,[*]CC(Cc1ccc(-c2ccccc2)cc1)C[Si]([*])(C)C,polysiloxane,301.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=301.15; n_points=1; reliability=black
rec_zen_01149,,[*]CC(O)C(O)CN([*])c1ccc(N(C)C)cc1,other,345.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=345.15; n_points=1; reliability=black
rec_zen_01153,,[*]CC(O)CN([*])c1cc(C)c(/N=N/c2ccc(C#N)cc2)c(C)c1,other,423.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=423.15; n_points=1; reliability=black
rec_zen_01163,,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN(C)S(=O)(=O)c3cccc(S(=O)(=O)N([*])C)c3)cc2)cc1,polyether,349.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=349.15; n_points=1; reliability=black
rec_zen_01168,,[*]CC(O)COc1ccc(Sc2ccc(OCC(O)CN(C)S(=O)(=O)c3cccc(S(=O)(=O)N([*])C)c3)cc2)cc1,polyether,363.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=363.15; n_points=1; reliability=black
rec_zen_01172,,[*]CC(OCC(C)C)C(C(=O)OC)C([*])C(=O)OC,poly(meth)acrylate,317.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=317.65; n_points=1; reliability=black
rec_zen_01174,,[*]CC(O[*])C(C)(C)C,polyether,314.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=314.15; n_points=1; reliability=black
rec_zen_01176,,[*]CC(O[*])c1ccccc1,polyether,307.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=307.15; n_points=1; reliability=black
rec_zen_01181,,[*]CC([*])(C#N)C(=O)OCC,poly(meth)acrylate,388.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=388.15; n_points=1; reliability=black
rec_zen_01188,,[*]CC([*])(C)C(=O)NC(=O)OCCOc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCCO)c(Br)c2)cc1Br,poly(meth)acrylate,383.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=383.15; n_points=1; reliability=black
rec_zen_01193,,[*]CC([*])(C)C(=O)NC(C)c1ccccc1,poly(meth)acrylate,429.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=429.65; n_points=1; reliability=black
rec_zen_01197,,[*]CC([*])(C)C(=O)O,poly(meth)acrylate,434.85,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=434.85; n_points=1; reliability=black
rec_zen_01215,,[*]CC([*])(C)C(=O)OC1CCC(C)CC1,poly(meth)acrylate,382.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=382.15; n_points=1; reliability=black
rec_zen_01221,,[*]CC([*])(C)C(=O)OC1CCCCC1C(C)(C)C,poly(meth)acrylate,458.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=458.15; n_points=1; reliability=black
